chrom	start	end	gene	strand	left_gene	left_gene_relationship	left_gene_dist	right_gene	right_gene_relationship	right_gene_dist
chr12	499579	500272	YLR168C	-	YLR167W	converging	172	YLR170C	sequential	308
chr12	500580	501051	YLR170C	-	YLR168C	sequential	308	YLR172C	sequential	210
chr12	501261	502164	YLR172C	-	YLR170C	sequential	210	YLR173W	diverging	258
chr12	502422	504249	YLR173W	+	YLR172C	diverging	258	YLR174W	sequential	343
chr12	504592	505831	YLR174W	+	YLR173W	sequential	343	YLR175W	sequential	304
chr12	506135	507587	YLR175W	+	YLR174W	sequential	304	YLR176C	converging	211
chr12	507798	510234	YLR176C	-	YLR175W	converging	211	YLR177W	diverging	821
chr12	511055	512942	YLR177W	+	YLR176C	diverging	821	YLR178C	converging	221
chr12	513163	513823	YLR178C	-	YLR177W	converging	221	YLR179C	sequential	286
chr12	514109	514715	YLR179C	-	YLR178C	sequential	286	YLR180W	diverging	548
chr12	515263	516412	YLR180W	+	YLR179C	diverging	548	YLR181C	converging	267
chr12	516679	517672	YLR181C	-	YLR180W	converging	267	YLR182W	diverging	269
chr12	517941	520353	YLR182W	+	YLR181C	diverging	269	YLR183C	converging	191
chr12	520544	522014	YLR183C	-	YLR182W	converging	191	YLR185W	diverging	650
chr12	522664	523290	YLR185W	+	YLR183C	diverging	650	YLR186W	sequential	343
chr12	523633	524392	YLR186W	+	YLR185W	sequential	343	YLR187W	sequential	474
chr12	524866	527947	YLR187W	+	YLR186W	sequential	474	YLR188W	sequential	354
chr12	528301	530389	YLR188W	+	YLR187W	sequential	354	YLR189C	converging	409
chr12	530798	534395	YLR189C	-	YLR188W	converging	409	YLR190W	diverging	820
chr12	535215	536691	YLR190W	+	YLR189C	diverging	820	YLR191W	sequential	582
chr12	537273	538434	YLR191W	+	YLR190W	sequential	582	YLR192C	converging	359
chr12	538793	539591	YLR192C	-	YLR191W	converging	359	YLR193C	sequential	419
chr12	540010	540538	YLR193C	-	YLR192C	sequential	419	YLR194C	sequential	272
chr12	540810	541575	YLR194C	-	YLR193C	sequential	272	YLR195C	sequential	363
chr12	541938	543306	YLR195C	-	YLR194C	sequential	363	YLR196W	diverging	663
chr12	543969	545700	YLR196W	+	YLR195C	diverging	663	YLR197W	sequential	398
chr12	546098	547613	YLR197W	+	YLR196W	sequential	398	YLR199C	converging	241
chr12	547854	548771	YLR199C	-	YLR197W	converging	241	YLR200W	diverging	242
chr12	549013	549358	YLR200W	+	YLR199C	diverging	242	YLR201C	converging	154
chr12	549512	550295	YLR201C	-	YLR200W	converging	154	YLR203C	sequential	356
chr12	550651	551962	YLR203C	-	YLR201C	sequential	356	YLR204W	diverging	309
chr12	552271	552607	YLR204W	+	YLR203C	diverging	309	YLR205C	converging	118
chr12	552725	553547	YLR205C	-	YLR204W	converging	118	YLR206W	diverging	1030
chr12	554577	556419	YLR206W	+	YLR205C	diverging	1030	YLR207W	sequential	368
chr12	556787	559289	YLR207W	+	YLR206W	sequential	368	YLR208W	sequential	261
chr12	559550	560444	YLR208W	+	YLR207W	sequential	261	YLR209C	converging	352
chr12	560796	561732	YLR209C	-	YLR208W	converging	352	YLR210W	diverging	275
chr12	562007	563390	YLR210W	+	YLR209C	diverging	275	YLR211C	converging	401
chr12	563791	564531	YLR211C	-	YLR210W	converging	401	YLR212C	sequential	328
chr12	564859	566281	YLR212C	-	YLR211C	sequential	328	YLR213C	sequential	372
chr12	566653	567922	YLR213C	-	YLR212C	sequential	372	YLR214W	diverging	644
chr12	568566	570627	YLR214W	+	YLR213C	diverging	644	YLR215C	converging	148
chr12	570775	571858	YLR215C	-	YLR214W	converging	148	YLR216C	sequential	237
chr12	572095	573211	YLR216C	-	YLR215C	sequential	237	YLR218C	sequential	254
chr12	573465	573918	YLR218C	-	YLR216C	sequential	254	YLR219W	diverging	232
chr12	574150	576337	YLR219W	+	YLR218C	diverging	232	YLR220W	sequential	487
chr12	576824	577793	YLR220W	+	YLR219W	sequential	487	YLR221C	converging	568
chr12	578361	579024	YLR221C	-	YLR220W	converging	568	YLR222C	sequential	293
chr12	579317	581771	YLR222C	-	YLR221C	sequential	293	YLR223C	sequential	461
chr12	582232	585490	YLR223C	-	YLR222C	sequential	461	YLR224W	diverging	973
chr12	586463	587573	YLR224W	+	YLR223C	diverging	973	YLR225C	converging	121
chr12	587694	588918	YLR225C	-	YLR224W	converging	121	YLR226W	diverging	435
chr12	589353	590541	YLR226W	+	YLR225C	diverging	435	YLR227C	converging	20
chr12	590561	592043	YLR227C	-	YLR226W	converging	20	YLR228C	sequential	7975
chr12	600018	602463	YLR228C	-	YLR227C	sequential	7975	YLR229C	sequential	1748
chr12	604211	604787	YLR229C	-	YLR228C	sequential	1748	YLR231C	sequential	970
chr12	605757	607119	YLR231C	-	YLR229C	sequential	970	YLR233C	sequential	305
chr12	607424	609524	YLR233C	-	YLR231C	sequential	305	YLR234W	diverging	258
chr12	609782	611753	YLR234W	+	YLR233C	diverging	258	YLR237W	sequential	613
chr12	612366	614163	YLR237W	+	YLR234W	sequential	613	YLR238W	sequential	591
chr12	614754	616191	YLR238W	+	YLR237W	sequential	591	YLR239C	converging	140
chr12	616331	617318	YLR239C	-	YLR238W	converging	140	YLR240W	diverging	214
chr12	617532	620160	YLR240W	+	YLR239C	diverging	214	YLR241W	sequential	312
chr12	620472	622821	YLR241W	+	YLR240W	sequential	312	YLR242C	converging	96
chr12	622917	623883	YLR242C	-	YLR241W	converging	96	YLR243W	diverging	319
chr12	624202	625021	YLR243W	+	YLR242C	diverging	319	YLR244C	converging	146
chr12	625167	626331	YLR244C	-	YLR243W	converging	146	YLR245C	sequential	170
chr12	626501	626930	YLR245C	-	YLR244C	sequential	170	YLR246W	diverging	187
chr12	627117	628197	YLR246W	+	YLR245C	diverging	187	YLR247C	converging	486
chr12	628683	633354	YLR247C	-	YLR246W	converging	486	YLR248W	diverging	897
chr12	634251	636084	YLR248W	+	YLR247C	diverging	897	YLR249W	sequential	695
chr12	636779	639914	YLR249W	+	YLR248W	sequential	695	YLR250W	sequential	402
chr12	640316	641021	YLR250W	+	YLR249W	sequential	402	YLR251W	sequential	442
chr12	641463	642057	YLR251W	+	YLR250W	sequential	442	YLR253W	sequential	569
chr12	642626	644336	YLR253W	+	YLR251W	sequential	569	YLR254C	converging	67
chr12	644403	644973	YLR254C	-	YLR253W	converging	67	YLR256W	diverging	1441
chr12	646414	650923	YLR256W	+	YLR254C	diverging	1441	YLR257W	sequential	7902
chr12	658825	659791	YLR257W	+	YLR256W	sequential	7902	YLR258W	sequential	924
chr12	660715	662833	YLR258W	+	YLR257W	sequential	924	YLR259C	converging	450
chr12	663283	665002	YLR259C	-	YLR258W	converging	450	YLR260W	diverging	841
chr12	665843	667907	YLR260W	+	YLR259C	diverging	841	YLR262C	converging	336
chr12	668243	668891	YLR262C	-	YLR260W	converging	336	YLR262C-A	sequential	576
chr12	669467	669662	YLR262C-A	-	YLR262C	sequential	576	YLR263W	diverging	677
chr12	670339	672823	YLR263W	+	YLR262C-A	diverging	677	YLR264W	sequential	307
chr12	673130	673334	YLR264W	+	YLR263W	sequential	307	YLR264C-A	converging	493
chr12	673827	673944	YLR264C-A	-	YLR264W	converging	493	YLR265C	sequential	482
chr12	674426	675455	YLR265C	-	YLR264C-A	sequential	482	YLR266C	sequential	163
chr12	675618	677724	YLR266C	-	YLR265C	sequential	163	YLR267W	diverging	487
chr12	678211	679924	YLR267W	+	YLR266C	diverging	487	YLR268W	sequential	275
chr12	680199	680844	YLR268W	+	YLR267W	sequential	275	YLR270W	sequential	341
chr12	681185	682238	YLR270W	+	YLR268W	sequential	341	YLR271W	sequential	498
chr12	682736	683561	YLR271W	+	YLR270W	sequential	498	YLR272C	converging	110
chr12	683671	687202	YLR272C	-	YLR271W	converging	110	YLR273C	sequential	1880
chr12	689082	691029	YLR273C	-	YLR272C	sequential	1880	YLR274W	diverging	525
chr12	691554	693882	YLR274W	+	YLR273C	diverging	525	YLR275W	sequential	495
chr12	694377	694800	YLR275W	+	YLR274W	sequential	495	YLR276C	converging	245
chr12	695045	696830	YLR276C	-	YLR275W	converging	245	YLR277C	sequential	325
chr12	697155	699495	YLR277C	-	YLR276C	sequential	325	YLR278C	sequential	503
chr12	699998	704024	YLR278C	-	YLR277C	sequential	503	YLR281C	sequential	468
chr12	704492	704960	YLR281C	-	YLR278C	sequential	468	YLR283W	diverging	225
chr12	705185	706130	YLR283W	+	YLR281C	diverging	225	YLR284C	converging	67
chr12	706197	707040	YLR284C	-	YLR283W	converging	67	YLR285W	diverging	319
chr12	707359	708145	YLR285W	+	YLR284C	diverging	319	YLR285C-A	converging	22
chr12	708167	708338	YLR285C-A	-	YLR285W	converging	22	YLR286C	sequential	109
chr12	708447	710136	YLR286C	-	YLR285C-A	sequential	109	YLR287C	sequential	854
chr12	710990	712058	YLR287C	-	YLR286C	sequential	854	YLR287C-A	sequential	478
chr12	712536	713158	YLR287C-A	-	YLR287C	sequential	478	YLR288C	sequential	321
chr12	713479	714904	YLR288C	-	YLR287C-A	sequential	321	YLR289W	diverging	184
chr12	715088	717026	YLR289W	+	YLR288C	diverging	184	YLR290C	converging	118
chr12	717144	717978	YLR290C	-	YLR289W	converging	118	YLR291C	sequential	338
chr12	718316	719462	YLR291C	-	YLR290C	sequential	338	YLR292C	sequential	326
chr12	719788	720370	YLR292C	-	YLR291C	sequential	326	YLR293C	sequential	400
chr12	720770	721430	YLR293C	-	YLR292C	sequential	400	YLR295C	sequential	568
chr12	721998	722373	YLR295C	-	YLR293C	sequential	568	YLR297W	diverging	1670
chr12	724043	724433	YLR297W	+	YLR295C	diverging	1670	YLR298C	converging	287
chr12	724720	725416	YLR298C	-	YLR297W	converging	287	YLR299W	diverging	652
chr12	726068	728051	YLR299W	+	YLR298C	diverging	652	YLR300W	sequential	903
chr12	728954	730301	YLR300W	+	YLR299W	sequential	903	YLR301W	sequential	523
chr12	730824	731559	YLR301W	+	YLR300W	sequential	523	YLR303W	sequential	982
chr12	732541	733876	YLR303W	+	YLR301W	sequential	982	YLR304C	converging	1335
chr12	735211	737548	YLR304C	-	YLR303W	converging	1335	YLR305C	sequential	612
chr12	738160	743863	YLR305C	-	YLR304C	sequential	612	YLR306W	diverging	287
chr12	744150	744851	YLR306W	+	YLR305C	diverging	287	YLR307W	sequential	768
chr12	745619	746525	YLR307W	+	YLR306W	sequential	768	YLR307C-A	converging	322
chr12	746847	747111	YLR307C-A	-	YLR307W	converging	322	YLR308W	diverging	825
chr12	747936	748875	YLR308W	+	YLR307C-A	diverging	825	YLR309C	converging	158
chr12	749033	751769	YLR309C	-	YLR308W	converging	158	YLR310C	sequential	454
chr12	752223	756993	YLR310C	-	YLR309C	sequential	454	YLR312C	sequential	643
chr12	757636	758833	YLR312C	-	YLR310C	sequential	643	YLR312W-A	diverging	549
chr12	759382	760241	YLR312W-A	+	YLR312C	diverging	549	YLR312C-B	converging	113
chr12	760354	760642	YLR312C-B	-	YLR312W-A	converging	113	YLR313C	sequential	107
chr12	760749	762342	YLR313C	-	YLR312C-B	sequential	107	YLR314C	sequential	232
chr12	762574	764137	YLR314C	-	YLR313C	sequential	232	YLR315W	diverging	670
chr12	764807	765269	YLR315W	+	YLR314C	diverging	670	YLR316C	overlapping	-4
chr12	765265	766358	YLR316C	-	YLR315W	overlapping	-4	YLR318W	diverging	183
chr12	766541	769196	YLR318W	+	YLR316C	diverging	183	YLR319C	converging	121
chr12	769317	771684	YLR319C	-	YLR318W	converging	121	YLR320W	diverging	255
chr12	771939	776304	YLR320W	+	YLR319C	diverging	255	YLR321C	converging	279
chr12	776583	777864	YLR321C	-	YLR320W	converging	279	YLR323C	sequential	308
chr12	778172	778952	YLR323C	-	YLR321C	sequential	308	YLR324W	diverging	262
chr12	779214	780786	YLR324W	+	YLR323C	diverging	262	YLR325C	converging	356
chr12	781142	781379	YLR325C	-	YLR324W	converging	356	YLR326W	diverging	794
chr12	782173	782896	YLR326W	+	YLR325C	diverging	794	YLR327C	converging	230
chr12	783126	783387	YLR327C	-	YLR326W	converging	230	YLR328W	diverging	1525
chr12	784912	786118	YLR328W	+	YLR327C	diverging	1525	YLR329W	sequential	612
chr12	786730	787333	YLR329W	+	YLR328W	sequential	612	YLR330W	sequential	330
chr12	787663	789679	YLR330W	+	YLR329W	sequential	330	YLR332W	sequential	996
chr12	790675	791806	YLR332W	+	YLR330W	sequential	996	YLR333C	converging	3766
chr12	795572	795899	YLR333C	-	YLR332W	converging	3766	YLR335W	diverging	1530
chr12	797429	799592	YLR335W	+	YLR333C	diverging	1530	YLR336C	converging	104
chr12	799696	802396	YLR336C	-	YLR335W	converging	104	YLR337C	sequential	256
chr12	802652	805106	YLR337C	-	YLR336C	sequential	256	YLR340W	diverging	780
chr12	805886	806825	YLR340W	+	YLR337C	diverging	780	YLR341W	sequential	559
chr12	807384	808818	YLR341W	+	YLR340W	sequential	559	YLR342W	sequential	1178
chr12	809996	815627	YLR342W	+	YLR341W	sequential	1178	YLR342W-A	sequential	182
chr12	815809	815983	YLR342W-A	+	YLR342W	sequential	182	YLR343W	sequential	110
chr12	816093	817761	YLR343W	+	YLR342W-A	sequential	110	YLR344W	sequential	1550
chr12	819311	820142	YLR344W	+	YLR343W	sequential	1550	YLR345W	sequential	368
chr12	820510	822040	YLR345W	+	YLR344W	sequential	368	YLR346C	converging	246
chr12	822286	822592	YLR346C	-	YLR345W	converging	246	YLR347C	sequential	1234
chr12	823826	826412	YLR347C	-	YLR346C	sequential	1234	YLR348C	sequential	563
chr12	826975	827872	YLR348C	-	YLR347C	sequential	563	YLR350W	diverging	856
chr12	828728	829379	YLR350W	+	YLR348C	diverging	856	YLR351C	converging	108
chr12	829487	830363	YLR351C	-	YLR350W	converging	108	YLR352W	diverging	751
chr12	831114	833538	YLR352W	+	YLR351C	diverging	751	YLR353W	sequential	812
chr12	834350	836162	YLR353W	+	YLR352W	sequential	812	YLR354C	converging	186
chr12	836348	837356	YLR354C	-	YLR353W	converging	186	YLR355C	sequential	708
chr12	838064	839252	YLR355C	-	YLR354C	sequential	708	YLR356W	diverging	1067
chr12	840319	840913	YLR356W	+	YLR355C	diverging	1067	YLR357W	sequential	416
chr12	841329	843999	YLR357W	+	YLR356W	sequential	416	YLR359W	sequential	281
chr12	844280	845729	YLR359W	+	YLR357W	sequential	281	YLR360W	sequential	372
chr12	846101	847421	YLR360W	+	YLR359W	sequential	372	YLR361C	overlapping	-35
chr12	847386	849123	YLR361C	-	YLR360W	overlapping	-35	YLR361C-A	sequential	258
chr12	849381	849678	YLR361C-A	-	YLR361C	sequential	258	YLR362W	diverging	186
chr12	849864	852018	YLR362W	+	YLR361C-A	diverging	186	YLR363C	converging	475
chr12	852493	853150	YLR363C	-	YLR362W	converging	475	YLR363W-A	diverging	309
chr12	853459	853717	YLR363W-A	+	YLR363C	diverging	309	YLR364W	sequential	343
chr12	854060	854390	YLR364W	+	YLR363W-A	sequential	343	YLR367W	sequential	2050
chr12	856440	857316	YLR367W	+	YLR364W	sequential	2050	YLR368W	sequential	222
chr12	857538	859335	YLR368W	+	YLR367W	sequential	222	YLR369W	sequential	215
chr12	859550	861524	YLR369W	+	YLR368W	sequential	215	YLR370C	converging	192
chr12	861716	862253	YLR370C	-	YLR369W	converging	192	YLR371W	diverging	459
chr12	862712	866783	YLR371W	+	YLR370C	diverging	459	YLR372W	sequential	569
chr12	867352	868390	YLR372W	+	YLR371W	sequential	569	YLR373C	converging	270
chr12	868660	871366	YLR373C	-	YLR372W	converging	270	YLR375W	diverging	329
chr12	871695	872727	YLR375W	+	YLR373C	diverging	329	YLR376C	converging	97
chr12	872824	873553	YLR376C	-	YLR375W	converging	97	YLR377C	sequential	191
chr12	873744	874791	YLR377C	-	YLR376C	sequential	191	YLR378C	sequential	943
chr12	875734	877177	YLR378C	-	YLR377C	sequential	943	YLR380W	diverging	1104
chr12	878281	879508	YLR380W	+	YLR378C	diverging	1104	YLR381W	sequential	214
chr12	879722	881924	YLR381W	+	YLR380W	sequential	214	YLR382C	converging	142
chr12	882066	884751	YLR382C	-	YLR381W	converging	142	YLR383W	diverging	536
chr12	885287	888632	YLR383W	+	YLR382C	diverging	536	YLR384C	converging	218
chr12	888850	892900	YLR384C	-	YLR383W	converging	218	YLR385C	sequential	91
chr12	892991	893390	YLR385C	-	YLR384C	sequential	91	YLR386W	diverging	237
chr12	893627	896270	YLR386W	+	YLR385C	diverging	237	YLR387C	converging	103
chr12	896373	897672	YLR387C	-	YLR386W	converging	103	YLR388W	diverging	978
chr12	898650	898821	YLR388W	+	YLR387C	diverging	978	YLR389C	converging	871
chr12	899692	902659	YLR389C	-	YLR388W	converging	871	YLR390W	diverging	405
chr12	903064	903403	YLR390W	+	YLR389C	diverging	405	YLR390W-A	sequential	319
chr12	903722	904439	YLR390W-A	+	YLR390W	sequential	319	YLR392C	converging	308
chr12	904747	906304	YLR392C	-	YLR390W-A	converging	308	YLR393W	diverging	773
chr12	907077	907917	YLR393W	+	YLR392C	diverging	773	YLR394W	sequential	31
chr12	907948	909397	YLR394W	+	YLR393W	sequential	31	YLR395C	converging	330
chr12	909727	909964	YLR395C	-	YLR394W	converging	330	YLR396C	sequential	269
chr12	910233	912309	YLR396C	-	YLR395C	sequential	269	YLR397C	sequential	239
chr12	912548	914891	YLR397C	-	YLR396C	sequential	239	YLR398C	sequential	263
chr12	915154	919018	YLR398C	-	YLR397C	sequential	263	YLR399C	sequential	516
chr12	919534	921595	YLR399C	-	YLR398C	sequential	516	YLR401C	sequential	1021
chr12	922616	924446	YLR401C	-	YLR399C	sequential	1021	YLR403W	diverging	1118
chr12	925564	927616	YLR403W	+	YLR401C	diverging	1118	YLR404W	sequential	1123
chr12	928739	929597	YLR404W	+	YLR403W	sequential	1123	YLR405W	sequential	188
chr12	929785	930889	YLR405W	+	YLR404W	sequential	188	YLR406C	converging	172
chr12	931061	931752	YLR406C	-	YLR405W	converging	172	YLR406C-A	sequential	450
chr12	932202	932352	YLR406C-A	-	YLR406C	sequential	450	YLR407W	diverging	611
chr12	932963	933653	YLR407W	+	YLR406C-A	diverging	611	YLR408C	converging	227
chr12	933880	934249	YLR408C	-	YLR407W	converging	227	YLR409C	sequential	160
chr12	934409	937229	YLR409C	-	YLR408C	sequential	160	YLR410W	diverging	307
chr12	937536	940977	YLR410W	+	YLR409C	diverging	307	YLR411W	sequential	6271
chr12	947248	947974	YLR411W	+	YLR410W	sequential	6271	YLR412W	sequential	389
chr12	948363	949188	YLR412W	+	YLR411W	sequential	389	YLR412C-A	converging	1073
chr12	950261	950468	YLR412C-A	-	YLR412W	converging	1073	YLR413W	diverging	682
chr12	951150	953178	YLR413W	+	YLR412C-A	diverging	682	YLR414C	converging	169
chr12	953347	954139	YLR414C	-	YLR413W	converging	169	YLR415C	sequential	114
chr12	954253	954592	YLR415C	-	YLR414C	sequential	114	YLR417W	diverging	412
chr12	955004	956705	YLR417W	+	YLR415C	diverging	412	YLR418C	converging	203
chr12	956908	958090	YLR418C	-	YLR417W	converging	203	YLR419W	diverging	332
chr12	958422	962730	YLR419W	+	YLR418C	diverging	332	YLR420W	sequential	1049
chr12	963779	964874	YLR420W	+	YLR419W	sequential	1049	YLR421C	converging	210
chr12	965084	965555	YLR421C	-	YLR420W	converging	210	YLR422W	diverging	336
chr12	965891	971690	YLR422W	+	YLR421C	diverging	336	YLR423C	converging	221
chr12	971911	973165	YLR423C	-	YLR422W	converging	221	YLR424W	diverging	224
chr12	973389	975516	YLR424W	+	YLR423C	diverging	224	YLR425W	sequential	7372
chr12	982888	986812	YLR425W	+	YLR424W	sequential	7372	YLR426W	sequential	244
chr12	987056	988108	YLR426W	+	YLR425W	sequential	244	YLR427W	sequential	314
chr12	988422	990435	YLR427W	+	YLR426W	sequential	314	YLR429W	sequential	336
chr12	990771	992727	YLR429W	+	YLR427W	sequential	336	YLR430W	sequential	701
chr12	993428	1000124	YLR430W	+	YLR429W	sequential	701	YLR431C	converging	212
chr12	1000336	1001698	YLR431C	-	YLR430W	converging	212	YLR432W	diverging	853
chr12	1002551	1004123	YLR432W	+	YLR431C	diverging	853	YLR433C	converging	218
chr12	1004341	1006003	YLR433C	-	YLR432W	converging	218	YLR435W	diverging	369
chr12	1006372	1006990	YLR435W	+	YLR433C	diverging	369	YLR436C	converging	425
chr12	1007415	1011240	YLR436C	-	YLR435W	converging	425	YLR437C	sequential	376
chr12	1011616	1012018	YLR437C	-	YLR436C	sequential	376	YLR438W	diverging	477
chr12	1012495	1013770	YLR438W	+	YLR437C	diverging	477	YLR438C-A	converging	133
chr12	1013903	1014173	YLR438C-A	-	YLR438W	converging	133	YLR439W	diverging	312
chr12	1014485	1015445	YLR439W	+	YLR438C-A	diverging	312	YLR440C	converging	117
chr12	1015562	1017692	YLR440C	-	YLR439W	converging	117	YLR441C	sequential	443
chr12	1018135	1018903	YLR441C	-	YLR440C	sequential	443	YLR442C	sequential	406
chr12	1019309	1022246	YLR442C	-	YLR441C	sequential	406	YLR443W	diverging	373
chr12	1022619	1023966	YLR443W	+	YLR442C	diverging	373	YLR445W	sequential	217
chr12	1024183	1024588	YLR445W	+	YLR443W	sequential	217	YLR446W	sequential	620
chr12	1025208	1026510	YLR446W	+	YLR445W	sequential	620	YLR447C	converging	340
chr12	1026850	1027888	YLR447C	-	YLR446W	converging	340	YLR448W	diverging	959
chr12	1028847	1029762	YLR448W	+	YLR447C	diverging	959	YLR449W	sequential	1065
chr12	1030827	1032006	YLR449W	+	YLR448W	sequential	1065	YLR450W	sequential	615
chr12	1032621	1035759	YLR450W	+	YLR449W	sequential	615	YLR451W	sequential	328
chr12	1036087	1038748	YLR451W	+	YLR450W	sequential	328	YLR452C	converging	517
chr12	1039265	1041362	YLR452C	-	YLR451W	converging	517	YLR453C	sequential	432
chr12	1041794	1042982	YLR453C	-	YLR452C	sequential	432	YLR454W	diverging	1011
chr12	1043993	1051880	YLR454W	+	YLR453C	diverging	1011	YLR455W	sequential	1744
chr12	1053624	1054539	YLR455W	+	YLR454W	sequential	1744	YLR456W	sequential	526
chr12	1055065	1055680	YLR456W	+	YLR455W	sequential	526	YLR457C	converging	127
